landslide_size,fatality_count,longitude,latitude
medium,1,121.1622,13.9457
medium,0,15.1933,37.8762
medium,0,120.5941,16.292
medium,,78.63,31.8931
small,0,-122.3485,47.5564
medium,0,-110.4572,40.1107
large,0,167.9904,-44.765
medium,5,-46.6288398,-23.54612792
medium,0,-115.2605,43.6091
medium,0,-122.6867,45.5017
medium,21,-67.5836,-15.999
medium,0,-116.8648,33.8426
medium,0,116.0946,5.9437
medium,0,116.5268,6.009
large,104,96.2887,25.6219
medium,0,20.9306,41.7396
small,0,-79.9928,40.4407
unknown,0,-124.2066,43.1835
medium,0,72.3032,41.4807
medium,,83.3482,28.2632
small,0,-79.7822,40.4041
medium,0,127.586,40.3687
small,0,-122.3059,47.9361
medium,6,112.1351,23.4462
small,0,-122.4147,47.6422
medium,,80.8576,30.1719
medium,0,-81.4493,38.1077
small,0,-103.7141647,41.83059462
medium,0,73.6608,16.5676
unknown,0,-123.6152,42.2817
medium,0,73.5027,17.0661
small,0,77.1751,31.1003
unknown,0,-123.1946,45.9768
small,0,-120.5128,47.9266
medium,0,75.6157,32.6175
small,0,-82.0071,36.1748
small,0,-116.4885,51.0086
small,0,92.3807,25.1416
medium,2,8.5968,45.9
medium,1,80.8708,29.1917
small,0,-79.7989,37.8116
small,0,-75.5741,42.8868
medium,0,-84.8196,12.3491
medium,0,86.7001,26.9796
small,0,23.157,41.7902
medium,0,78.8578,31.0358
medium,,124.1,0.4
medium,0,-109.9673,43.7495
medium,0,81.5999,29.1832
small,2,88.1825,24.5582
small,1,80.2364,30.0705
small,,-1.3166,51.4536
medium,0,-61.1819,13.2609
medium,0,-122.6513,45.4818
large,16,-92.8213,17.3738
medium,0,-118.3239,34.1134
small,0,-82.2986,38.5063
medium,,-111.1754,39.561
small,,-122.6717,45.2729
unknown,0,-124.2213,43.4
medium,0,-122.1839,47.7124
medium,3,92.72124394,23.73478778
medium,2,82.8332,28.0993
medium,0,-105.3914,40.0018
medium,1,91.7825,26.1961
medium,0,-119.7077573,49.86140688
medium,0,-79.0896,9.1805
medium,7,86.1078,27.4907
medium,0,-84.8199,12.3129
medium,,-43.0732,-22.9196
medium,,120.781,22.7519
small,0,-82.3635,37.7939
medium,0,92.3636,25.0728
large,3,123.5476,-1.601
medium,0,76.933,31.7099
medium,1,88.5294,27.1758
small,1,75.2102,33.2504
large,13,-77.2506,-6.0082
medium,,123.2804,13.64
medium,,179.3942,-16.4652
medium,1,-87.593,14.9064
small,0,-85.226,35.2361
medium,0,100.3049,5.3737
medium,0,-87.1528,14.0468
medium,0,-77.2433,17.9693
unknown,0,-121.9302,45.6408
small,0,147.0876,-41.4003
medium,,73.9239,15.3826
medium,0,-2.279,51.7444
medium,,-84.1167,10
large,0,-4.8501,57.3121
medium,2,77.0958,30.9012
small,2,75.2405,33.2394
medium,,100.8333,17.1167
large,0,-84.512,39.1031
large,,-70.2492,-33.2968
medium,5,35.8526,-3.3729
large,4,35.5333,0.4671
medium,0,103.6056,32.6625
medium,0,121.2711,16.9623
small,0,145.1344,-37.7383
medium,3,81.3097,29.3559
medium,0,125.85,7.3667
medium,0,145.0996,-5.8673
small,0,-120.1725,34.5288
large,40,73.9791,35.3599
medium,1,65.7424,35.625
unknown,0,-123.7155,44.3562
medium,0,113.1123,25.2745
large,0,7.599044836,46.27197927
small,0,123.6703,10.182
medium,1,82.7065,28.6985
small,0,-122.4491,47.2664
small,,-122.7069,45.5113
medium,0,-0.6835,52.5362
medium,0,11.2603,44.3189
medium,0,88.5292,27.172
medium,4,70.754,34.9376
medium,0,22.8963,42.2481
medium,,77.5768,34.1534
medium,0,84.0696,24.0406
unknown,4,125.0964,40.2315
small,0,-108.6856,45.8126
very_large,0,110.7888,32.6506
very_large,19,78.9829,30.2853
medium,0,-2.46,53.5967
medium,5,75.5526,33.1488
medium,1,92.19314477,21.23967983
medium,0,6.8171,45.8549
medium,15,97.8542,25.4053
medium,0,100.2804,-0.2751
small,0,-122.3915,47.5095
small,0,150.3299,-33.7117
medium,,-84.0226,34.3426
medium,0,77.8561,31.5728
unknown,0,-122.7605,45.5762
medium,0,-122.3238,37.9591
medium,0,-73.051,44.9344
large,6,125.5872,10.2143
small,0,76.8267,11.3403
medium,0,75.4189,34.258
small,0,-77.54963507,39.28598942
medium,1,125.8992,7.1633
medium,0,175.8188,-40.3271
small,0,-61.2714,10.5133
medium,0,-123.0556,38.917
medium,0,79.0853,30.5345
small,0,-103.7826,44.3507
small,,-73.7771,45.3226
medium,0,99.2003,9.387
large,0,109.5337,-7.6926
large,,123.7741,7.9007
small,0,-72.9684,40.9647
medium,,84.7001,27.7923
medium,0,173.9339,-41.7073
very_large,44,107.4737,-7.113
unknown,0,-123.3252,46.1152
large,6,83.9533,28.2333
very_large,0,83.5109,27.9449
medium,0,-72.8756,6.8202
unknown,0,-123.8355,45.2711
large,34,-3.1,9.833
medium,1,-43.1823,-22.5046
small,0,100.2521,5.3491
medium,,120.7617,16.7667
medium,0,-80.6597,36.8693
medium,0,-82.4781,38.4262
small,0,83.6011,28.3048
medium,,76.2851,34.4332
medium,0,-127.5062,50.7053
medium,0,101.5543,3.4463
medium,0,-90.7998,14.5558
medium,,111.6641,27.6934
medium,0,80.9083,6.9025
medium,,-69.9146,-32.8224
medium,0,174.0922,-35.3261
medium,8,120.597,16.402
medium,,-122.4055,47.5685
medium,0,85.8166,27.7513
medium,0,-121.3232,50.7968
medium,0,80.6053,16.5141
medium,17,104.5167,28.7
unknown,0,-122.0822,45.1373
medium,0,92.7187,23.7313
medium,0,76.3902,9.8988
large,174,85.8692,27.7702
medium,,-82.2055,35.4299
medium,1,72.8282,41.4088
large,42,37.7542,6.8586
medium,0,-123.0933,38.5393
medium,0,124.8964,8.6068
large,1,125.9211,8.6251
unknown,0,-124.1362,43.6911
small,0,-80.2462,36.2967
unknown,0,120.6824,22.7611
medium,,88.28,26.89
medium,9,121.8279,24.5436
medium,1,-75.0495,5.3298
unknown,0,-123.8595,44.3999
small,0,-2.042,57.6897
medium,0,76.9844,30.7059
medium,5,83.1809,19.5178
medium,0,-121.1872,40.0118
medium,0,89.4497,26.8928
medium,0,123.7756,10.4578
small,0,74.2798,34.4002
small,0,-107.8548,37.9478
medium,0,42.1061,42.0252
medium,,88.2833,26.8833
medium,,113.8359,4.1176
medium,0,114.8333,4.8333
medium,0,-110.8572,39.6988
medium,7,113.0005,23.7505
medium,4,78.0949,30.3822
medium,0,-124.0682,41.3842
large,0,-115.3455,43.8187
medium,0,-122.2221,47.962
medium,0,-87.7898,37.1552
small,0,-3.7175,51.1182
medium,2,124.2467,9.8011
medium,0,74.3836,34.0786
medium,0,76.9316,31.7083
small,0,-2.9977,56.4679
medium,0,-110.4327,43.3672
small,0,-86.7896,33.4407
large,12,111.3054,37.7356
unknown,0,-121.9736,45.3512
medium,0,145.0722,-6.1014
medium,10,104.9219,33.4005
unknown,0,-124.4188,42.367
medium,0,16.5877,38.9102
unknown,0,-122.6169,42.6798
medium,0,87.9172,26.8797
medium,0,78.4594,30.9936
medium,0,-66.9211,10.4867
medium,,74.2566,14.7395
small,0,-122.6445,44.871
medium,0,-0.1532,51.2934
large,,105.35,20.04
large,,35.4707,1.0835
medium,,73.7767,19.3379
medium,5,80.4687,29.5193
small,0,-95.2882,35.6601
medium,0,110.9276,21.6598
medium,,101.684,3.1621
unknown,0,-123.1947,45.9767
medium,0,-84.6449,39.0744
small,0,125.0778,10.3402
medium,0,124.9944,11.2462
small,0,-157.8072,21.2558
medium,,87.199,27.7649
medium,0,93.6795,25.1604
medium,7,101.5041,28.9525
small,0,101.7329,3.0536
medium,,76.69,11.41
unknown,0,-123.3467,46.1199
small,,76.9424,31.7018
medium,0,109.1949,-6.9759
large,0,98.31350436,16.58058045
large,0,102.7348,29.3199
medium,12,40.6167,41.0524
unknown,0,-124.3144,42.1764
unknown,0,-124.0496,44.4304
unknown,0,-123.8073,46.1306
medium,3,119.7979,-3.1448
medium,0,-79.7389,40.1548
medium,0,-4.1153,57.6513
medium,2,92.2168,22.2009
medium,0,-86.8239,35.9778
medium,,-123.1173,50.5662
medium,,88.609,27.337
large,6,-96.1585,19.1849
medium,,126.0011,7.4166
medium,0,103.8128,36.0464
large,0,123.0963,0.9039
small,0,-86.8568,36.0959
medium,0,-91.218,43.3656
medium,0,170.5972,-45.8237
unknown,0,178.2678,-17.6231
medium,0,10.271,59.5112
small,0,-122.1879,47.9433
large,0,-124.4976,48.328
small,0,-123.0545,40.7331
medium,2,137.79,36.723
small,0,-124.1271,41.0555
large,,114.8246,25.3919
medium,0,-1.2566,50.5845
medium,,-158.0599,21.639
small,0,-73.8992,40.949
medium,0,-122.2861,47.7358
medium,0,107.2806,16.2137
medium,,116.497,6.0211
small,0,-82.4086,35.6312
medium,0,125.4908,8.572
large,60,111.117,-7.6667
unknown,0,-124.3142,42.1763
large,27,119.3033,28.7835
medium,,-119.3774,49.8095
medium,,95.7,29.8
unknown,0,-122.877,45.9951
medium,2,92.0082,21.4384
medium,0,-83.3588,37.489
medium,0,-118.7773,35.4608
small,0,88.6087,27.322
medium,2,80.9787,28.7038
small,0,150.8535,-34.4075
medium,0,-105.6744,40.3364
medium,,137.1998,34.9489
medium,0,-43.0455,-22.8781
medium,1,-99.365,19.436
medium,,-123.1155,44.8993
unknown,0,-123.3834,42.6016
medium,0,95.8776,28.4298
small,0,73.009,19.19
small,0,4.8111,45.7686
medium,0,-123.2588,49.3856
unknown,2,92.7264,24.5204
small,0,-113.6809,47.9849
unknown,0,-118.9066,45.8569
medium,,83.45,28.57
medium,4,98.9476,8.2531
large,5,92.6351,27.0136
medium,0,77.1935,32.3237
medium,0,-157.7894,21.3681
medium,,114.9553,4.9879
medium,1,98.2997,7.8784
large,9,-77.2223,1.507
medium,,75.4466,34.2601
medium,0,-111.9381,41.1272
large,1,120.8269,16.7432
medium,2,85.9052,27.772
very_large,,104.095,22.3145
small,0,72.8406,19.1209
medium,0,83.6118,28.2635
small,0,-1.7949,53.9923
medium,6,-97.85,19.9333
small,0,-80.0176,40.4376
medium,0,-121.6296,55.6976
medium,,88.5577,27.7167
small,,103.872,1.397
small,0,174.7660073,-41.32446098
medium,1,120.9263,16.9379
small,0,-75.0289,43.0091
medium,4,75.2476,12.8446
medium,0,74.2869,36.0636
medium,0,-118.4825,35.1792
medium,0,124.2714,13.8383
medium,0,174.2633,-41.7506
medium,,122.9747,10.7349
medium,0,76.9408,9.8306
medium,4,121.9162,13.9716
large,8,124.8238,1.3801
medium,1,121.6,14.7333
small,0,-105.6448,39.7628
large,21,93.6287,27.0998
unknown,0,-121.816,45.3054
medium,0,78.8847,30.2485
medium,,120.6003,16.4185
small,0,-122.4484,37.8871
small,0,-82.6605,37.4598
small,0,75.2406,33.2395
medium,0,8.4163,44.2136
medium,3,98.5333,2.8
unknown,0,-123.9328,44.3978
small,1,14.5982,41.6507
medium,,91.7599,26.1771
medium,0,126.1544,7.3521
small,0,-81.4261,37.4082
medium,0,84.0502,19.1008
medium,0,75.5844,12.7796
small,0,-1.2786,50.766
medium,0,75.1994,32.9961
medium,0,-122.3217,47.3473
small,0,-121.7407,49.1797
medium,0,-43.1737,-22.962
medium,0,111.3604,22.4827
medium,0,153.3923,-28.5358
unknown,0,-124.1619,43.3593
small,0,-4.5973,57.579
medium,,100.266,5.35
medium,9,82.68,28.0054
medium,0,-60.9436,10.8334
medium,9,122.1815,-0.936
medium,,95.4993,26.9986
medium,0,109,-7.7333
medium,2,91.752,27.5523
medium,0,93.8067,25.7713
small,0,-93.9131,35.8736
small,0,-118.2246,34.2342
medium,1,88.6556,27.0875
medium,0,120.6076,16.3712
medium,0,-4.7497,50.3859
small,,-116.8487,32.8273
medium,0,-122.315,47.9196
medium,0,107.5044,-6.9959
medium,,79.349,30.4
medium,,2.65,39.5667
medium,3,-43.24,-23
unknown,0,-123.8916,45.5626
medium,0,101.44,30.0694
medium,0,-80.1091,40.3927
small,0,91.8295,22.3513
small,0,-81.4268,37.4096
small,0,-5.4751,57.381
small,0,-124.3924,42.6118
medium,2,74.0226,34.0942
medium,,-109.9704,44.5259
medium,0,176.8242,-40.1685
small,0,76.5102,31.6916
small,0,-124.2206,43.3978
small,0,-119.7669,37.6782
medium,0,-123.1595,47.3681
unknown,0,-124.1108,42.918
medium,55,103.4086,27.0409
medium,0,7.0991,60.7593
small,0,-134.4739,58.3336
medium,0,-77.0476,18.0677
medium,1,85.3717,27.777
medium,,121.1682,14.5703
medium,6,103.95,27.137
medium,4,80.1721,6.6206
large,10,101.8873,27.8235
medium,,93.0515,27.8837
small,0,-84.6701,13.9719
medium,0,80.9779,6.8066
medium,,78.3027,30.0702
unknown,0,-124.2454,43.1843
medium,0,88.42572376,27.05374234
large,18,126.6457,-3.4326
large,11,140.718,-2.5236
small,0,-74.0424,40.7443
medium,0,-66.9146,10.4891
medium,0,-43.0784,-22.9006
medium,0,-83.6055,9.1922
medium,0,119.6525,-3.6849
medium,5,104.1313,28.2654
small,1,-117.4619,49.7701
medium,0,80.058,29.7911
medium,0,-68.9434,47.1496
large,35,73.1642,35.2856
small,1,92.118,21.4406
medium,,25.7153,42.7188
medium,16,74.799,33.9445
small,0,-5.0937,57.147
large,0,172.7072,-43.6069
unknown,0,-123.1946,45.9768
medium,0,-81.7334,38.5312
medium,0,-43.1201,-22.9033
medium,,-60.7651,11.1807
large,45,75.6213,35.0148
medium,,100.7943,4.8525
unknown,0,-124.1216,44.1159
small,1,81.6165,29.1491
unknown,0,-123.6607,43.6515
medium,6,86.0332,27.6661
medium,0,77.1038,31.0215
small,0,-85.2981,38.5734
medium,0,77.2147,32.4318
medium,0,85.8888,27.7768
large,,97.1598,30.4297
medium,0,76.86927482,31.46626719
medium,0,77.4767,10.2288
unknown,0,-122.8952,46.0603
very_large,,124.8442658,11.03424851
medium,1,107.9833,33.5667
medium,6,93.9482,24.8063
medium,8,73.8362,15.5063
very_large,73,47.6346,-21.3039
medium,4,120.5962,16.4034
very_large,388,34.4011,1.0053
medium,0,-107.2343,39.2105
medium,0,74.1447,15.2932
medium,1,-124.0743,44.0434
medium,5,70.51167011,41.10519866
medium,0,85.4416,27.4916
medium,,-122.3275065,47.88901904
medium,0,99.0886,9.0103
medium,,100.2906,5.389
small,0,-81.6885,36.1316
medium,2,121.9823,6.9517
medium,0,-84.5287,35.0819
medium,,77.08,30.7
small,0,-92.4623,36.4461
medium,0,70.4275,39.0712
very_large,491,120.666,23.0112
small,0,-80.6196,40.2975
medium,0,71.7041,37.5773
medium,0,75.1996,33.4406
medium,0,92.8416,22.7176
medium,0,92.8,27.7
medium,0,125.5523,9.6941
medium,0,-75.2055,39.982
medium,0,71.8631,34.7414
medium,2,80.7748,6.9762
medium,2,-3.348,36.8088
medium,0,-72.1167,-13.3042
unknown,0,-122.2637,44.4001
medium,0,93.8794,25.5098
small,0,-117.6357,33.7456
small,0,-123.8237,40.1261
medium,4,-79.8867,9.3248
medium,0,-90.4956,14.6217
medium,4,121.3328,16.957
medium,1,37.6561,0.0571
small,2,75.4856,11.8348
medium,1,138.1165,-4.193
medium,0,0.3638,51.0199
small,0,-2.9411,53.3705
very_large,16,101.1396,19.8981
small,0,-79.7478,9.2924
medium,0,119.0076,25.4549
unknown,0,-123.8572,42.9633
medium,,-76.9659,18.2152
large,4,76.074,11.7095
medium,,94.4182,24.8628
medium,0,80.9486,6.968
medium,0,124.3656,9.6515
medium,3,120.5829,16.4072
medium,0,-70.2129,-32.9563
small,0,-82.5308,35.6508
small,0,174.8067213,-41.23655207
medium,4,123.3034,8.4966
small,,-122.4926,49.1504
medium,0,73.21,35.2959
large,0,-118.4041,34.6685
small,,-75.6896,45.4257
small,0,-122.2954,47.9122
medium,0,79.494,29.6131
medium,2,90.9733,23.8917
medium,0,110.4545,-7.0132
small,0,-159.3585,21.9607
medium,0,-90.4792,14.6317
medium,9,96.2907,25.6115
unknown,0,-124.1133,44.2025
medium,,-122.3049,47.946
small,0,123.8196,10.2585
medium,0,95.5728,29.8901
medium,1,120.9096,18.5038
unknown,0,-123.3549,43.2123
unknown,0,-123.9425,45.5701
medium,0,125.1507,11.811
medium,0,114.1991,3.7122
medium,,72.9084,19.6241
small,0,-122.9165,46.2052
small,0,-122.2272,37.8298
medium,0,123.8299199,10.26707152
medium,4,76.2579,35.192
medium,0,24.0725,41.6432
unknown,6,97.4381,25.8509
medium,0,93.5027,24.9786
small,0,-148.771,60.7835
large,,-128.5677,54.5121
medium,,121.505,31.265
medium,4,-46.5551,-23.3025
medium,0,120.6153,16.3103
medium,3,34.4833,0.3335
medium,3,82.5068,29.7225
unknown,0,-123.5826,45.5635
medium,0,-105.4029,40.0039
large,24,97.3715,26.026
medium,0,-84.8751,10.4548
medium,0,-122.3813,47.7518
medium,,92.8339,25.2946
medium,,123.7183,10.5339
medium,0,125.572,-8.5955
medium,0,120.7253,22.741
large,18,126.4497,7.0449
medium,,84.0366,28.299
small,0,174.7533,-41.2865
medium,,75.1915,33.4431
medium,0,-2.0828,53.3599
small,0,73.8182,15.3904
medium,0,-6.0935,52.9566
medium,0,75.1199,32.5282
small,0,-117.5615,33.6303
medium,0,-74.1359,45.3717
small,0,-122.7003,45.5188
small,0,-79.8003,40.3493
large,14,29.3711,-1.6985
very_large,,104.0836,21.2228
medium,0,-76.4089,7.1107
medium,0,75.6233,34.3951
unknown,0,-123.5991,45.5584
medium,0,78.8743,16.0781
medium,0,107.9439,29.8208
small,1,120.6757,16.3603
medium,0,-3.0544,54.6188
medium,3,120.2761,14.836
small,0,-112.473,38.2717
small,0,-80.9,40.5399
medium,0,-74.399,4.6502
medium,0,-105.529,40.2935
small,0,-134.4003,58.2977
medium,0,74.1158,15.6365
medium,0,106.0995,25.1784
medium,11,-90.9667,14.7833
medium,4,7.376,45.7513
medium,,-83.5619,36.731
small,0,-74.1772,40.9213
medium,,125.969436,7.192857627
medium,8,128.1777,-3.7027
medium,2,37.0498,-0.5487
large,2,76.2665,32.0985
medium,3,-97.1119,19.0669
medium,0,-83.8359,9.6227
medium,3,91.7162,26.1226
medium,2,91.893,25.583
unknown,0,-123.1429,45.9023
large,0,97.9203,18.7919
medium,0,-107.6645,37.8121
medium,0,123.7227,7.9046
small,0,-124.0874,44.1705
medium,0,-96.9479,19.5633
small,0,84.6634,28.1046
medium,0,-3.9201,51.7153
medium,10,29.4318,-3.96
medium,0,98.2938,8.6771
small,0,-122.2425,47.5935
medium,0,-82.443,36.1364
medium,0,8.9042,44.4979
medium,19,136.0438,-4.4032
small,1,78.1758,31.5007
small,0,-87.8107,42.2261
medium,0,-69.6364,-26.2396
medium,0,80.703,7.0022
small,0,73.7167,16.1078
medium,0,-156.9621,21.1589
medium,1,138.85,37.03
large,17,107.7705,-7.5907
medium,0,-116.1053,44.1144
unknown,0,-122.678,45.4912
medium,0,-122.4371,45.6028
medium,,120.6311,16.6052
medium,,-122.0206,36.9933
small,0,-122.8382,46.0472
very_large,109,-48.65,-26.8833
medium,5,107.9608,-7.4576
small,0,-82.4247,38.4832
unknown,0,-123.3857,45.9866
medium,0,78.616,30.7864
medium,,76.9161,31.8795
medium,0,84.8756,28.2317
medium,1,18.1252,44.1388
medium,0,144.9513,-6.0356
medium,2,92.3814,24.6005
small,0,-117.8632,34.154
medium,0,-76.6163,39.3194
unknown,0,-122.2346,45.5328
medium,0,74.3445,34.2101
medium,3,18.5879,44.5415
medium,0,46.3667,40.6905
medium,0,-83.8525,9.9792
medium,0,109.2347,23.7273
medium,13,104,21.25
medium,0,115.2202,5.3149
medium,1,121.377,24.935
medium,0,-84.6515,39.2515
small,0,78.0803,30.4305
medium,0,84.125,27.6454
unknown,0,-122.533,43.2984
medium,0,80.2369,30.0718
unknown,0,-123.8978,44.4078
medium,3,84.17758452,28.22020061
small,0,-109.2835,33.7576
medium,,6.5516,60.55
medium,0,87.2196,27.6063
medium,0,-83.2578,35.4059
medium,0,-90.5025,14.6297
large,14,69.0971,37.9107
medium,,-91.2194,43.6796
large,1,-75.0369,-12.432
very_large,83,91.1549,29.6699
medium,2,107.4656,27.7489
small,0,-119.3135,50.6756
medium,0,101.854,3.3694
medium,0,34.4057,1.3743
medium,0,85.2114,27.8196
small,0,-121.5386,46.8677
small,0,-80.0941,40.5172
medium,0,98.6677,10.0506
large,7,75.52,35.8975
medium,0,108.0197,-7.2269
medium,0,-80.3433,40.9822
small,0,-122.6341,45.3426
large,3,-65.8667,-28.2167
medium,1,101.3882,4.5791
medium,,125.0030939,10.47892965
medium,1,-38.0702,-8.4454
medium,0,173.5421,-42.4635
medium,4,81.3167,29.3833
unknown,0,-122.8697,45.9816
medium,,-122.2813,47.8205
medium,2,78.439,30.733
medium,17,91.8569,27.5799
medium,0,-107.8385,37.4198
medium,4,-72.9643,45.8043
large,3,-75.15,6.98
medium,,75.3098,33.1662
medium,,124.53,1.1837
small,0,-73.7605,44.1504
small,0,-84.4881,39.1153
medium,0,-82.4931,37.4038
medium,0,-99.9452,16.8989
medium,6,-42.3753,-18.7913
medium,0,172.8235,-41.3874
medium,0,80.6241,7.4678
small,,-83.9076,34.6768
medium,,123.2211,9.2404
medium,0,103.8838,22.4209
unknown,0,-123.7762,44.6345
small,1,72.6792,34.4667
unknown,0,-122.8463,43.3126
small,0,125.0667,11.7
medium,2,98.8333,2.5833
unknown,0,-120.3218,39.3193
medium,0,73.3569,34.5554
medium,1,85.0548,28.1038
small,0,51.3831,35.6975
medium,,-2.9383,50.729
small,0,-121.0257,38.9226
medium,0,-67.3097,10.3606
small,0,-116.8291,48.5917
medium,41,106.623,21.3
very_large,3,77.011,9.9147
medium,0,114.318,30.6427
small,0,-123.6397,40.9826
medium,7,-66.9492,10.5363
medium,0,48.3367,41.4
medium,0,-111.5932,35.2902
medium,0,-43.0571,-22.887
medium,0,91.9754,27.5754
medium,,178.2452,-17.9392
medium,0,-76.1398,41.1204
large,2,98.7884,19.2078
medium,,80.6128,16.6252
medium,0,-82.7228,37.3298
small,0,-73.6527,40.8478
medium,0,92.2833,27.44
medium,0,-87.1288,35.7322
large,19,131,33.0001
small,0,-61.0951,46.3428
unknown,0,-122.658,45.4291
medium,,-84.444,34.5117
medium,6,-4.0351,5.314
medium,6,41.8,41.7
medium,40,112.943,2.011
medium,8,-66.894,10.466
small,,-105.248,37.59
large,145,134.5427,-2.7414
unknown,0,-123.4924,45.0628
unknown,0,-123.8289,42.9634
medium,0,-84.4826,39.1186
medium,0,-120.1048,47.298
medium,,-5.5513,57.3529
small,0,-81.9246,38.4803
medium,0,4.736,45.5799
medium,0,-43.1293,-22.8796
medium,3,102.8154,30.3818
small,0,104.9077,8.7342
medium,0,-1.0083,53.5947
unknown,0,-122.8983,46.0475
medium,,-72.754,19.699
medium,0,106.981,-6.7022
medium,,79.3276,30.4041
medium,3,-90.9516,15.4446
small,0,174.7855,-41.2941
medium,,94.5438,26.2083
small,0,-119.9601,35.9816
medium,0,74.4117,34.0968
medium,0,120.5832,16.419
small,0,74.8859,12.8962
unknown,0,-123.8798,43.6531
medium,1,96.6679,4.7062
small,0,-117.1709,34.1813
small,0,-84.7904,39.1369
medium,6,113.2666,23.1316
medium,,-3.8087,57.2847
large,11,-99.6469,19.288
small,0,-76.1962,40.6864
small,0,-124.4077,42.6439
medium,0,-111.9272,40.5241
small,0,-105.9315,38.4998
medium,0,98.5297,3.2231
medium,0,-76.9104,18.2724
very_large,196,-43.0882,-22.8919
medium,10,-43.2063,-22.9493
medium,,93.9784,24.6596
medium,8,-90.5403,14.651
small,0,-117.8392,34.1607
medium,0,137.2532,36.1444
small,0,-85.2366,38.6914
small,6,-91.1836,14.7836
medium,0,146.1258,-41.1274
small,0,-123.602,45.2398
small,0,6.8971,45.9291
medium,5,106.9505,-7.0216
medium,2,72.8676,19.0263
small,0,40.298,43.6698
medium,0,-112.1563,40.4893
medium,0,44.6302,42.7277
unknown,0,-123.8481,45.2508
medium,3,84.42143526,28.10025822
medium,0,94.1497,25.8266
medium,1,79.5519,29.3576
small,0,114.937,4.6366
medium,0,140.7062,-2.5221
medium,,123.9115,10.43
medium,3,81.0684,6.9438
medium,4,84.0999,28.2598
unknown,0,-119.69,44.5223
medium,0,170.0982,-45.9034
medium,0,-43.1227,-22.8999
medium,0,121.7648,25.035
large,0,-120.7111,48.5035
medium,0,-61.5929,10.6915
unknown,0,-121.4862,42.2697
small,0,-115.7367,43.8807
medium,0,-117.6825,33.8688
medium,,120.56,16.455
small,0,-122.7348,44.0772
small,0,0.3114,51.4867
unknown,0,-117.0827,45.3356
large,0,29.5948,-1.8245
medium,0,-43.2345,-22.9654
medium,5,86.7174,27.6674
medium,3,84.9671,28.298
medium,0,92.4504,20.8486
small,,-159.5233,22.2139
medium,0,-90.5065,14.6281
medium,11,43.567,15.4669
medium,,121.2541,14.7231
medium,0,107.8995,-7.0562
medium,3,-70.4516,-34.103
medium,22,124.8761,11.7841
small,0,-85.2314,35.3561
small,0,-107.1577,33.9917
medium,0,-122.2321,47.9694
medium,,-118.198,51.0039
