landslide_size,fatality_count,longitude,latitude,date,country_name,landslide_trigger,injuries,type
large,0,90.5763,25.8143,09/24/2014 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,86.8669,27.5001,07/10/2013 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,93.9667,25.1333,08/31/2007 07:00:00 Am +0000,India,Rain,0,landslide
medium,4,78.4384,31.5986,06/16/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,86.74,26.97,06/30/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,86.5833,27.5002,09/17/2012 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,83.2497,28.1171,08/27/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,2,83.25,28.0667,08/31/2007 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,97.938,16.624,08/13/2008 07:00:00 Am +0000,myanmar [Burma],Rain,0,landslide
medium,0,-121.086,47.7463,02/11/2008 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,-14.5624,64.4112,02/01/2012 08:00:00 Am +0000,Iceland,Rain,0,Complex
very_large,16,101.1396,19.8981,08/21/2013 07:00:00 Am +0000,laos,Continuous_rain,0,landslide
medium,0,83.2266,28.2399,09/03/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,14,35.6167,1.3,11/09/2008 08:00:00 Am +0000,Kenya,Downpour,0,mudslide
large,0,-70.2492,-33.2968,06/17/2012 07:00:00 Am +0000,Chile,Downpour,0,landslide
medium,2,84.6476,28.0081,08/15/2014 07:00:00 Am +0000,Nepal,Continuous_rain,7,landslide
medium,0,81.9616,29.5311,08/25/2011 07:00:00 Am +0000,Nepal,unknown,0,unknown
medium,0,-123.1173,50.5662,09/19/2009 07:00:00 Am +0000,Canada,Downpour,0,Debris_Flow
medium,0,83.2549,28.3962,09/02/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,74.9499,34.6113,08/21/2012 07:00:00 Am +0000,India,Downpour,0,landslide
medium,2,93.5935,24.8286,05/31/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,5,97.5634,24.7594,07/22/2014 07:00:00 Am +0000,myanmar [Burma],Downpour,0,mudslide
medium,0,176.5992,-39.8931,07/31/2008 07:00:00 Am +0000,New Zealand,Tropical_Cyclone,0,landslide
medium,0,74.9448,35.6562,04/17/2011 07:00:00 Am +0000,Pakistan,Downpour,0,Complex
large,8,48.0043,-21.1806,03/15/2010 07:00:00 Am +0000,madagascar,Tropical_Cyclone,0,Complex
medium,0,178.1266,-18.0327,10/07/2010 07:00:00 Am +0000,Fiji,Downpour,0,landslide
medium,0,73.703,24.1965,09/11/2014 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,-124.3011,48.2632,04/06/2013 07:00:00 Am +0000,united states,Rain,0,landslide
medium,0,-124.3011,48.2632,04/07/2013 07:00:00 Am +0000,united states,Rain,0,landslide
medium,0,107.4326,12.1639,09/27/2012 07:00:00 Am +0000,vietnam,Downpour,0,landslide
small,0,84.6333,27.9995,07/22/2014 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,4,92.1571,21.1899,06/15/2010 07:00:00 Am +0000,Bangladesh,Downpour,0,landslide
small,0,-116.9114,49.7022,02/07/2015 08:00:00 Am +0000,Canada,Rain,0,mudslide
medium,0,74.5049,35.4781,08/03/2013 07:00:00 Am +0000,Pakistan,monsoon,0,landslide
medium,6,87.2739,27.4083,08/04/2014 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,78.4354,31.645,07/07/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,35.4667,1.4833,09/07/2007 07:00:00 Am +0000,Kenya,Rain,0,mudslide
medium,0,87.9377,27.2948,08/24/2010 07:00:00 Am +0000,Nepal,Downpour,0,Complex
medium,0,83.2934,28.0889,07/03/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,179.3997,-16.7324,11/26/2010 08:00:00 Am +0000,Fiji,Downpour,0,Complex
small,1,80.201,29.9964,07/28/2013 07:00:00 Am +0000,India,Downpour,0,mudslide
small,9,83.2935,28.0872,06/20/2014 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
medium,0,-111.2388,39.9565,09/02/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,2,86.7506,27.3414,09/12/2013 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,174.2538,-41.7331,07/21/2013 07:00:00 Am +0000,New Zealand,Earthquake,0,landslide
medium,0,176.9248,-39.9455,04/26/2011 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,1,75.4832,34.2946,04/26/2013 07:00:00 Am +0000,India,Rain,0,mudslide
medium,0,120.925,1.3314,10/27/2008 07:00:00 Am +0000,Indonesia,Downpour,0,landslide
medium,0,-116.0504,44.0967,01/16/2011 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,7,83.2934,28.0816,06/20/2014 07:00:00 Am +0000,Nepal,Rain,0,landslide
large,1,36.1529,-0.9789,04/22/2013 07:00:00 Am +0000,Kenya,Rain,0,landslide
medium,0,-78.148,-0.356,06/27/2007 07:00:00 Am +0000,Ecuador,Downpour,0,landslide
medium,0,86.7001,26.9796,09/15/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-111.2445,39.9575,09/02/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,83.88,27.59,08/21/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,83.88,27.59,08/23/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-122.6802,43.271,01/20/2011 08:00:00 Am +0000,united states,Downpour,0,Debris_Flow
medium,1,-70.2686,-33.2961,01/15/2012 08:00:00 Am +0000,Chile,Downpour,0,landslide
medium,3,81.31,29.3588,06/23/2012 07:00:00 Am +0000,Nepal,Downpour,0,landslide
large,0,120.7803,23.4333,08/10/2009 07:00:00 Am +0000,Taiwan,Tropical_Cyclone,0,mudslide
medium,4,92.1956,21.2308,06/15/2010 07:00:00 Am +0000,Bangladesh,Downpour,0,landslide
medium,1,-66.1496,50.469,11/06/2014 08:00:00 Am +0000,Canada,unknown,0,Rock_Fall
medium,8,80.87,28.9,07/18/2008 07:00:00 Am +0000,Nepal,monsoon,0,landslide
medium,0,72.0406,36.0739,02/25/2015 08:00:00 Am +0000,Pakistan,snowfall_snowmelt,0,landslide
small,0,-120.0477,48.3455,08/19/2008 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,-122.6816,43.3197,12/02/2012 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,83.1792,28.25,08/14/2009 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,78.7963,30.7666,06/29/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,101.383,3.8258,12/01/2014 08:00:00 Am +0000,malaysia,unknown,0,landslide
medium,3,81.3098,29.356,07/12/2007 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,3,81.3097,29.3559,12/25/2008 08:00:00 Am +0000,Nepal,mining_digging,0,mudslide
medium,0,73.4245,36.3044,08/20/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,120.8994,23.475,05/23/2010 07:00:00 Am +0000,Taiwan,Downpour,0,landslide
medium,0,152.446,-29.4884,10/10/2010 07:00:00 Am +0000,Australia,Downpour,0,landslide
medium,0,-60.9436,10.8334,10/31/2010 07:00:00 Am +0000,Trinidad and Tobago,Tropical_Cyclone,0,landslide
medium,0,80.8576,30.1719,07/04/2013 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,-0.9992,5.5779,10/19/2012 07:00:00 Am +0000,Ghana,Downpour,0,landslide
medium,0,-111.2517,39.9638,09/02/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,5,82.9565,18.3297,10/12/2014 07:00:00 Am +0000,India,Tropical_Cyclone,0,Debris_Flow
medium,3,107.3397,21.3161,08/17/2010 07:00:00 Am +0000,vietnam,Downpour,0,landslide
large,17,103.1931,27.231,07/13/2010 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,174.5966,-38.8923,12/28/2010 08:00:00 Am +0000,New Zealand,Downpour,0,Complex
medium,0,-121.75,48.538,01/07/2009 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,1,85.6352,28.0889,07/21/2011 07:00:00 Am +0000,Nepal,Rain,0,landslide
small,0,114.6667,4.4999,02/11/2007 08:00:00 Am +0000,Brunei,Rain,0,landslide
medium,0,81.773,29.139,08/14/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,6,104.1369,25.38,07/02/2013 07:00:00 Am +0000,China,Downpour,4,landslide
medium,0,94.1884,25.3833,08/15/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,9,103.1552,26.1095,10/28/2014 07:00:00 Am +0000,China,Continuous_rain,0,landslide
medium,0,-123.7113,43.8071,01/16/2011 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,83.9072,27.7115,07/19/2013 07:00:00 Am +0000,Nepal,unknown,0,landslide
medium,0,-60.9416,10.8275,12/07/2010 08:00:00 Am +0000,Trinidad and Tobago,Downpour,0,landslide
medium,0,-60.9416,10.8275,12/07/2010 08:00:00 Am +0000,Trinidad and Tobago,Downpour,0,landslide
medium,6,-42.3753,-18.7913,12/17/2013 08:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,-42.3753,-18.7913,12/17/2013 08:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,146.4399,-37.1475,09/04/2010 07:00:00 Am +0000,Australia,Downpour,0,landslide
medium,0,-84.79,12.3476,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,2,81.6018,29.184,09/02/2007 07:00:00 Am +0000,Nepal,Rain,0,Complex
medium,0,72.4258,35.2227,08/08/2010 07:00:00 Am +0000,Pakistan,Rain,0,landslide
medium,0,108.5845,37.0903,07/15/2013 07:00:00 Am +0000,China,Downpour,0,landslide
medium,6,86.0332,27.6661,08/02/2010 07:00:00 Am +0000,Nepal,Downpour,0,mudslide
medium,0,86.9985,27.6072,08/20/2009 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,-84.7932,12.352,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,26,80.9,28.833,09/21/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,83.1036,27.8664,08/08/2013 07:00:00 Am +0000,Nepal,unknown,0,landslide
medium,0,78.066,31.0826,08/18/2013 07:00:00 Am +0000,India,unknown,0,landslide
medium,0,-115.6043,43.4205,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,1,81.6165,29.1491,07/21/2014 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,81.5999,29.1832,08/14/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-84.7928,12.3484,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,102.0873,-2.847,05/19/2013 07:00:00 Am +0000,Indonesia,Rain,0,mudslide
medium,0,81.8833,29.1426,01/21/2013 08:00:00 Am +0000,Nepal,snowfall_snowmelt,0,landslide
medium,60,80.9023,28.8268,09/28/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-115.4442,43.365,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,73.4637,34.6644,10/07/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
small,1,-117.4619,49.7701,05/18/2008 07:00:00 Am +0000,Canada,snowfall_snowmelt,0,mudslide
medium,6,92.1696,21.2289,06/15/2010 07:00:00 Am +0000,Bangladesh,Downpour,0,landslide
medium,1,92.1696,21.2289,06/15/2010 07:00:00 Am +0000,Bangladesh,Downpour,0,landslide
medium,0,74.2493,34.5382,08/17/2014 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,93.6228,24.8029,08/24/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-121.7306,48.5346,11/26/2014 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,93.4093,25.0672,05/22/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-84.808,12.3521,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,73.0068,35.1148,03/09/2014 08:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,93.3613,25.5125,06/29/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,73.6889,34.8075,10/07/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,2,78.1346,31.5216,08/20/2014 07:00:00 Am +0000,India,unknown,0,landslide
medium,0,146.8154,-36.7056,03/01/2012 08:00:00 Am +0000,Australia,Downpour,0,Complex
medium,2,84.2279,27.9447,07/02/2009 07:00:00 Am +0000,Nepal,monsoon,0,landslide
medium,6,98.8225,25.0666,11/27/2014 08:00:00 Am +0000,China,unknown,0,landslide
medium,0,84.094,27.9939,07/02/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-105.135,37.5588,07/28/2008 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,71,-100.1681,17.3461,09/16/2013 07:00:00 Am +0000,mexico,Tropical_Cyclone,4,mudslide
medium,0,81.6631,29.1309,07/07/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,74.158,36.1788,08/05/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
large,0,80.67,29.58,02/28/2014 08:00:00 Am +0000,Nepal,unknown,0,landslide
medium,0,177.3814,-18.0873,01/24/2012 08:00:00 Am +0000,Fiji,Downpour,0,landslide
medium,5,47.3167,-18.5333,04/06/2009 07:00:00 Am +0000,madagascar,Downpour,0,mudslide
medium,12,103.5109,27.8694,07/27/2013 07:00:00 Am +0000,China,Downpour,3,landslide
medium,0,29.583,-1.783,09/19/2007 07:00:00 Am +0000,Rwanda,Downpour,0,landslide
medium,0,-115.5605,43.4026,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,81.0714,7.2753,02/07/2011 08:00:00 Am +0000,sri lanka,Downpour,0,landslide
medium,0,-111.633,36.6468,02/20/2013 08:00:00 Am +0000,united states,unknown,0,landslide
large,4,-65.948,-19.366,02/09/2014 08:00:00 Am +0000,Bolivia,Downpour,0,mudslide
medium,0,33.4318,-9.938,04/11/2011 07:00:00 Am +0000,malawi,Rain,0,landslide
medium,1,84.25,27.9167,09/05/2007 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,5,84.25,27.9167,08/30/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,7,84.227,27.9526,06/28/2012 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,82.2345,28.6572,08/31/2011 07:00:00 Am +0000,Nepal,Rain,0,landslide
small,0,83.0394,18.2807,08/25/2013 07:00:00 Am +0000,India,Other,0,Rockfall
medium,0,120.781,22.7519,06/11/2012 07:00:00 Am +0000,Taiwan,Downpour,0,landslide
large,22,110.322,25.7921,05/09/2011 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,-84.8064,12.3511,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,83.342,28.4505,09/03/2013 07:00:00 Am +0000,Nepal,Downpour,4,landslide
small,0,-118.8782,38.2114,07/15/2014 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,104.3496,-5.4195,09/14/2009 07:00:00 Am +0000,Indonesia,Downpour,0,landslide
medium,0,80.9963,29.5388,06/18/2013 07:00:00 Am +0000,Nepal,monsoon,0,landslide
medium,0,73.4374,34.6534,02/06/2011 08:00:00 Am +0000,Pakistan,Downpour,0,mudslide
medium,0,-121.0207,47.7367,12/11/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,99.8589,9.0891,11/04/2010 07:00:00 Am +0000,Thailand,Downpour,0,Complex
small,0,-84.8095,12.3535,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
large,3,166.9182,-15.3004,03/15/2014 07:00:00 Am +0000,vanuatu,Tropical_Cyclone,0,landslide
medium,0,-84.8089,12.3506,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,120.7255,22.2841,08/31/2013 07:00:00 Am +0000,Taiwan,Tropical_Cyclone,17,Rockfall
medium,0,84.088,28.0075,07/02/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-115.6442,36.2566,08/18/2013 07:00:00 Am +0000,united states,Downpour,0,Debris_Flow
medium,0,-84.8098,12.3502,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
small,0,-92.9646,35.7951,06/20/2008 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,83.2934,28.3683,07/03/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,2,107.4656,27.7489,05/30/2010 07:00:00 Am +0000,China,Construction,0,landslide
medium,2,82.624,28.4414,08/15/2014 07:00:00 Am +0000,Nepal,unknown,2,mudslide
large,0,148.1139,-9.0087,11/23/2007 08:00:00 Am +0000,Papua New Guinea,Rain,0,Debris_Flow
medium,0,84.2231,27.9604,08/14/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,2,9.1854,12.4359,01/14/2015 08:00:00 Am +0000,Nigeria,mining_digging,0,landslide
medium,2,-78.874,-0.6549,02/14/2011 08:00:00 Am +0000,Ecuador,Downpour,0,mudslide
medium,0,-84.8116,12.349,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,83.0645,18.2733,10/31/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-115.5441,43.3877,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,84.125,27.6454,07/06/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,84.6663,27.5,07/22/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,77.0198,9.5207,06/02/2011 07:00:00 Am +0000,India,Downpour,0,landslide
large,0,90.3852,25.7354,09/21/2014 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,-36.9541,-8.8137,07/16/2011 07:00:00 Am +0000,Brazil,Downpour,0,mudslide
medium,0,116.388,5.9606,10/07/2010 07:00:00 Am +0000,malaysia,Downpour,0,landslide
medium,0,78.4129,31.0188,06/29/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,78.4129,31.0188,07/09/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,178.2452,-17.9392,04/01/2012 07:00:00 Am +0000,Fiji,Downpour,0,landslide
medium,0,103.8764,31.3161,08/18/2012 07:00:00 Am +0000,China,Downpour,0,mudslide
medium,0,-92.162,46.4492,08/03/2011 07:00:00 Am +0000,united states,Rain,0,landslide
medium,6,103.95,27.137,09/18/2008 07:00:00 Am +0000,China,Rain,0,landslide
small,0,-113.6809,47.9849,07/16/2014 07:00:00 Am +0000,united states,unknown,0,landslide
medium,0,108.0191,14.8733,09/29/2009 07:00:00 Am +0000,vietnam,Tropical_Cyclone,0,mudslide
small,0,-122.0578,45.087,03/16/2012 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,108.9163,12.2736,04/02/2012 07:00:00 Am +0000,vietnam,Downpour,0,landslide
medium,0,-110.1938,42.2872,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
large,45,75.6213,35.0148,08/07/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,175.2362,-41.5877,05/09/2008 07:00:00 Am +0000,New Zealand,Rain,0,Complex
medium,0,-115.6158,36.2629,07/12/2013 07:00:00 Am +0000,united states,Rain,0,Debris_Flow
medium,0,-121.7073,48.5191,03/06/2014 08:00:00 Am +0000,united states,Continuous_Rain,0,mudslide
large,0,-4.8501,57.3121,02/28/2014 08:00:00 Am +0000,united Kingdom,unknown,0,landslide
medium,0,-120.0646,48.2873,08/21/2014 07:00:00 Am +0000,united states,Downpour,0,Debris_Flow
medium,1,-60.9991,10.8313,12/04/2011 08:00:00 Am +0000,Trinidad and Tobago,Downpour,0,mudslide
small,0,-112.5716,40.3398,05/22/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,-84.8163,12.3487,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,99.8832,8.9607,03/30/2011 07:00:00 Am +0000,Thailand,Downpour,0,Debris_Flow
large,16,104.5658,21.8777,09/09/2012 07:00:00 Am +0000,vietnam,Downpour,0,landslide
small,0,-121.3601,47.7093,11/17/2009 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,101.8783,28.4628,06/26/2012 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,81.6865,29.1145,06/18/2013 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,-115.72,44.93,07/22/2008 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-148.7315,60.7771,04/11/2009 07:00:00 Am +0000,united states,Rain,0,landslide
medium,0,109.9679,23.6454,08/19/2013 07:00:00 Am +0000,China,Tropical_Cyclone,0,landslide
medium,0,-84.8195,12.349,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,-84.8196,12.3491,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,-84.8195,12.3484,06/23/2014 07:00:00 Am +0000,Nicaragua,Continuous_rain,0,landslide
medium,0,124.53,1.1837,01/03/2013 08:00:00 Am +0000,Indonesia,Rain,0,landslide
medium,2,77.2665,34.219,03/30/2008 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,137.8163,35.2507,07/14/2010 07:00:00 Am +0000,Japan,Downpour,0,mudslide
medium,0,80.8147,7.6447,02/07/2011 08:00:00 Am +0000,sri lanka,Downpour,0,landslide
medium,0,-71.4216,-12.9655,04/05/2010 07:00:00 Am +0000,Peru,Downpour,0,landslide
medium,4,109.0574,12.9564,11/22/2013 08:00:00 Am +0000,vietnam,Downpour,0,landslide
medium,0,-123.7083,44.3543,02/21/2011 08:00:00 Am +0000,united states,Rain,0,landslide
large,16,35.5842,1.2495,04/30/2010 07:00:00 Am +0000,Kenya,Downpour,0,landslide
large,0,168.2992,-44.5838,01/04/2014 08:00:00 Am +0000,New Zealand,unknown,0,landslide
medium,0,79.4356,30.7991,09/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,87.7788,27.1418,06/15/2013 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,75.4466,34.2601,08/13/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,143.9341,-38.5854,01/12/2011 08:00:00 Am +0000,Australia,Downpour,0,landslide
medium,5,83.7533,27.6746,07/19/2013 07:00:00 Am +0000,Nepal,unknown,0,landslide
medium,0,-119.7203,38.623,08/06/2014 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,93.8673,25.5265,10/09/2010 07:00:00 Am +0000,India,Downpour,0,landslide
large,7,88.632,27.7565,06/07/2012 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,94.0691,24.2451,09/10/2007 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,79.0853,30.5345,10/16/2013 07:00:00 Am +0000,India,unknown,0,landslide
medium,0,79.0853,30.5345,10/18/2013 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,86.1,27.59,09/02/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,3,84.2726,27.9582,07/31/2009 07:00:00 Am +0000,Nepal,monsoon,0,landslide
medium,3,-61.055,10.841,12/11/2007 08:00:00 Am +0000,Trinidad and Tobago,Tropical_Cyclone,0,landslide
medium,0,84.3075,27.9504,08/20/2009 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
medium,0,78.4594,30.9936,08/18/2014 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-123.7121,44.0106,12/21/2012 08:00:00 Am +0000,united states,Rain,0,landslide
small,0,-121.0704,46.9484,03/03/2015 08:00:00 Am +0000,united states,Freeze_thaw,0,landslide
medium,0,84.415,27.9507,07/02/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-122.5479,46.355,03/26/2007 07:00:00 Am +0000,united states,Rain,0,landslide
medium,0,98.1938,2.9832,02/07/2013 08:00:00 Am +0000,Indonesia,Rain,0,landslide
medium,1,71.188,39.221,04/01/2007 07:00:00 Am +0000,Tajikistan,Downpour,0,landslide
medium,0,74.0453,35.1544,08/04/2013 07:00:00 Am +0000,Pakistan,Continuous_rain,0,landslide
medium,3,84.2805,27.9586,07/02/2009 07:00:00 Am +0000,Nepal,monsoon,0,landslide
medium,0,110.2716,1.2951,02/27/2011 08:00:00 Am +0000,malaysia,Downpour,0,landslide
medium,4,85.1893,27.9358,07/19/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-121.0489,46.6752,08/12/2014 07:00:00 Am +0000,united states,Downpour,0,Debris_Flow
medium,0,84.7001,27.7923,09/18/2012 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,105.2523,8.8313,11/12/2008 08:00:00 Am +0000,vietnam,Rain,0,landslide
medium,0,-123.4845,45.6047,01/15/2011 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,84.6959,27.7994,07/27/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,84.6959,27.7994,07/29/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
